                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    153,                 1.9413,                 2.2848,                 2.5646,                0.75705,                0.68521,                0.75909,                0.56251,                 1.9899,                 1.9506,                 2.5581,               0.002476,               0.002476,               0.002476
                    154,                 1.9227,                 2.2675,                 2.5564,                0.75618,                0.68677,                0.75966,                0.56313,                 1.9893,                 1.9504,                 2.5572,              0.0024265,              0.0024265,              0.0024265
                    155,                  1.917,                 2.2481,                 2.5494,                0.75933,                0.68557,                 0.7598,                0.56334,                 1.9888,                 1.9495,                  2.556,               0.002377,               0.002377,               0.002377
                    156,                  1.922,                 2.2521,                  2.548,                0.76216,                0.68167,                0.76009,                0.56332,                 1.9875,                 1.9503,                 2.5553,              0.0023275,              0.0023275,              0.0023275
                    157,                   1.92,                 2.2544,                 2.5525,                0.76163,                 0.6824,                0.76014,                0.56371,                 1.9872,                 1.9502,                 2.5543,               0.002278,               0.002278,               0.002278
                    158,                 1.9277,                 2.2381,                 2.5482,                0.76286,                0.68377,                0.76097,                0.56458,                 1.9868,                 1.9496,                 2.5537,              0.0022285,              0.0022285,              0.0022285
                    159,                 1.9089,                 2.2275,                  2.535,                0.76484,                 0.6822,                0.76149,                0.56476,                 1.9865,                 1.9489,                 2.5532,               0.002179,               0.002179,               0.002179
                    160,                 1.8934,                 2.2251,                 2.5318,                0.76614,                0.68239,                0.76191,                0.56509,                 1.9866,                  1.948,                 2.5527,              0.0021295,              0.0021295,              0.0021295
                    161,                 1.8924,                 2.2002,                 2.5358,                0.76705,                0.68133,                0.76233,                0.56548,                 1.9857,                  1.947,                 2.5518,                0.00208,                0.00208,                0.00208
                    162,                 1.9004,                 2.1976,                 2.5358,                0.76774,                0.68101,                0.76277,                 0.5662,                 1.9868,                 1.9449,                  2.552,              0.0020305,              0.0020305,              0.0020305
                    163,                 1.8928,                 2.1913,                 2.5377,                0.76095,                0.68677,                0.76321,                 0.5668,                 1.9859,                 1.9452,                 2.5509,               0.001981,               0.001981,               0.001981
                    164,                 1.8982,                 2.2006,                 2.5336,                 0.7652,                0.68276,                 0.7637,                0.56733,                 1.9856,                 1.9443,                 2.5501,              0.0019315,              0.0019315,              0.0019315
                    165,                 1.8856,                 2.1747,                 2.5251,                0.76735,                0.68265,                0.76454,                0.56823,                 1.9859,                 1.9426,                 2.5498,               0.001882,               0.001882,               0.001882
                    166,                  1.882,                 2.1519,                 2.5174,                0.76969,                0.67987,                0.76452,                0.56836,                 1.9865,                 1.9422,                 2.5497,              0.0018325,              0.0018325,              0.0018325
                    167,                  1.876,                 2.1726,                 2.5245,                0.76857,                0.68006,                 0.7648,                 0.5689,                 1.9854,                 1.9411,                 2.5491,               0.001783,               0.001783,               0.001783
                    168,                 1.8833,                 2.1589,                 2.5152,                0.77063,                 0.6812,                0.76588,                0.56991,                 1.9856,                 1.9376,                 2.5486,              0.0017335,              0.0017335,              0.0017335
                    169,                 1.8785,                 2.1454,                 2.5166,                0.77156,                0.68095,                0.76653,                0.57054,                 1.9853,                 1.9359,                  2.548,               0.001684,               0.001684,               0.001684
                    170,                 1.8699,                  2.147,                 2.5133,                0.77357,                0.68281,                0.76678,                0.57099,                 1.9845,                 1.9353,                 2.5471,              0.0016345,              0.0016345,              0.0016345
                    171,                 1.8609,                 2.1237,                 2.5074,                0.77329,                0.68189,                0.76694,                0.57126,                  1.984,                 1.9344,                 2.5463,               0.001585,               0.001585,               0.001585
                    172,                 1.8563,                  2.122,                 2.5079,                0.77082,                0.68463,                 0.7674,                0.57152,                 1.9846,                 1.9322,                 2.5459,              0.0015355,              0.0015355,              0.0015355
                    173,                 1.8542,                 2.1156,                 2.5041,                0.77572,                0.68323,                0.76802,                0.57192,                 1.9834,                 1.9319,                 2.5446,               0.001486,               0.001486,               0.001486
                    174,                 1.8522,                 2.1004,                 2.4995,                0.77343,                 0.6858,                0.76848,                0.57233,                 1.9831,                 1.9302,                 2.5443,              0.0014365,              0.0014365,              0.0014365
                    175,                 1.8583,                 2.1011,                 2.4979,                0.77222,                0.68526,                0.76906,                0.57288,                 1.9829,                 1.9302,                  2.544,               0.001387,               0.001387,               0.001387
                    176,                 1.8485,                  2.087,                 2.4959,                0.77287,                0.68551,                0.76916,                0.57304,                 1.9831,                  1.929,                 2.5434,              0.0013375,              0.0013375,              0.0013375
                    177,                 1.8414,                 2.0786,                 2.4932,                0.77969,                0.68119,                0.76975,                0.57326,                 1.9824,                 1.9284,                 2.5429,               0.001288,               0.001288,               0.001288
                    178,                 1.8529,                 2.0891,                 2.5053,                0.77878,                0.68142,                0.76987,                0.57353,                 1.9818,                 1.9287,                 2.5419,              0.0012385,              0.0012385,              0.0012385
                    179,                 1.8419,                 2.0652,                  2.496,                0.77965,                0.68141,                0.77003,                0.57379,                 1.9815,                  1.928,                  2.541,               0.001189,               0.001189,               0.001189
                    180,                 1.8369,                 2.0528,                   2.49,                0.78156,                0.67976,                0.77031,                0.57429,                 1.9817,                 1.9273,                 2.5413,              0.0011395,              0.0011395,              0.0011395
                    181,                 1.8282,                 2.0442,                 2.4807,                0.78119,                0.68087,                0.77082,                 0.5747,                 1.9816,                 1.9259,                 2.5407,                0.00109,                0.00109,                0.00109
                    182,                 1.8378,                 2.0392,                 2.4831,                0.78149,                0.68097,                0.77107,                0.57527,                 1.9814,                 1.9242,                 2.5405,              0.0010405,              0.0010405,              0.0010405
                    183,                 1.8212,                 2.0296,                 2.4781,                0.77823,                0.68361,                0.77167,                0.57585,                 1.9809,                 1.9226,                 2.5399,               0.000991,               0.000991,               0.000991
                    184,                 1.8127,                 2.0186,                 2.4732,                0.77886,                0.68576,                0.77126,                0.57608,                 1.9811,                   1.92,                 2.5396,              0.0009415,              0.0009415,              0.0009415
                    185,                 1.8246,                 2.0251,                 2.4772,                0.78333,                0.68262,                0.77201,                0.57653,                 1.9808,                 1.9184,                 2.5392,               0.000892,               0.000892,               0.000892
                    186,                 1.8185,                 2.0168,                 2.4752,                0.78016,                 0.6856,                0.77205,                0.57689,                 1.9803,                 1.9177,                 2.5387,              0.0008425,              0.0008425,              0.0008425
                    187,                 1.7963,                 1.9805,                 2.4591,                0.77595,                0.68946,                0.77239,                0.57708,                 1.9806,                 1.9158,                 2.5391,               0.000793,               0.000793,               0.000793
                    188,                 1.8022,                 2.0099,                 2.4688,                0.77712,                 0.6902,                0.77284,                0.57742,                 1.9798,                 1.9146,                 2.5384,              0.0007435,              0.0007435,              0.0007435
                    189,                 1.7958,                 1.9852,                  2.461,                0.78157,                0.68929,                 0.7733,                0.57792,                 1.9792,                 1.9126,                 2.5377,               0.000694,               0.000694,               0.000694
                    190,                 1.7922,                 1.9809,                 2.4596,                0.78043,                 0.6894,                0.77336,                0.57794,                 1.9786,                 1.9114,                 2.5364,              0.0006445,              0.0006445,              0.0006445
                    191,                 1.7941,                 1.9717,                 2.4576,                0.78128,                0.68978,                0.77357,                0.57829,                 1.9778,                 1.9103,                 2.5359,               0.000595,               0.000595,               0.000595
                    192,                 1.7859,                 1.9756,                 2.4562,                0.78264,                0.69004,                0.77377,                0.57872,                 1.9776,                 1.9084,                 2.5355,              0.0005455,              0.0005455,              0.0005455
                    193,                 1.7822,                 1.9523,                 2.4545,                0.78353,                0.68951,                0.77399,                0.57884,                 1.9771,                  1.907,                 2.5352,               0.000496,               0.000496,               0.000496
                    194,                 1.7822,                  1.973,                 2.4514,                0.78727,                 0.6876,                0.77418,                0.57931,                 1.9766,                 1.9054,                 2.5343,              0.0004465,              0.0004465,              0.0004465
                    195,                 1.7757,                 1.9416,                 2.4493,                0.78841,                0.68723,                0.77473,                0.57978,                 1.9764,                 1.9019,                 2.5343,               0.000397,               0.000397,               0.000397
                    196,                 1.7743,                 1.9452,                 2.4513,                0.79323,                0.68442,                0.77514,                 0.5803,                 1.9763,                 1.8989,                  2.534,              0.0003475,              0.0003475,              0.0003475
                    197,                 1.7679,                 1.9379,                 2.4443,                0.79098,                0.68705,                 0.7757,                0.58088,                 1.9757,                 1.8973,                 2.5335,               0.000298,               0.000298,               0.000298
                    198,                 1.7655,                 1.9292,                  2.444,                0.79063,                0.68752,                0.77625,                0.58122,                 1.9759,                 1.8943,                 2.5333,              0.0002485,              0.0002485,              0.0002485
                    199,                 1.7689,                 1.9281,                 2.4451,                0.79107,                0.68817,                0.77683,                0.58168,                 1.9754,                 1.8918,                  2.533,               0.000199,               0.000199,               0.000199
                    200,                 1.7643,                 1.9095,                  2.439,                0.79069,                0.68702,                0.77725,                0.58204,                 1.9751,                 1.8894,                 2.5322,              0.0001495,              0.0001495,              0.0001495
