                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     80,                 2.1834,                 2.8455,                 2.7375,                0.74868,                  0.647,                0.73199,                0.53331,                  2.042,                 2.1048,                 2.6069,              0.0060895,              0.0060895,              0.0060895
                     81,                 2.1843,                 2.8357,                 2.7415,                0.74751,                0.64785,                0.73307,                0.53379,                 2.0414,                 2.0995,                 2.6062,                0.00604,                0.00604,                0.00604
                     82,                 2.1858,                 2.8461,                 2.7408,                0.75247,                0.64715,                0.73372,                0.53443,                   2.04,                 2.0956,                 2.6052,              0.0059905,              0.0059905,              0.0059905
                     83,                 2.1858,                  2.834,                 2.7345,                 0.7478,                0.65087,                0.73414,                0.53491,                 2.0383,                 2.0922,                 2.6033,               0.005941,               0.005941,               0.005941
                     84,                 2.1839,                 2.8202,                 2.7329,                0.74626,                0.65474,                0.73464,                0.53558,                 2.0382,                 2.0882,                 2.6032,              0.0058915,              0.0058915,              0.0058915
                     85,                 2.1699,                  2.804,                 2.7199,                0.74783,                0.65436,                0.73473,                0.53634,                 2.0359,                 2.0853,                  2.601,               0.005842,               0.005842,               0.005842
                     86,                 2.1665,                 2.8035,                 2.7264,                0.74744,                0.65517,                0.73526,                 0.5372,                  2.034,                  2.082,                 2.5993,              0.0057925,              0.0057925,              0.0057925
                     87,                 2.1725,                 2.8144,                  2.725,                0.74726,                0.65729,                0.73631,                0.53833,                 2.0324,                 2.0788,                  2.598,               0.005743,               0.005743,               0.005743
                     88,                 2.1644,                 2.8204,                 2.7254,                0.74792,                0.65766,                0.73691,                0.53873,                 2.0312,                 2.0749,                  2.597,              0.0056935,              0.0056935,              0.0056935
                     89,                 2.1597,                 2.7889,                  2.712,                0.75082,                 0.6548,                0.73691,                0.53917,                 2.0299,                  2.072,                 2.5954,               0.005644,               0.005644,               0.005644
                     90,                 2.1666,                  2.758,                  2.713,                0.75196,                 0.6542,                0.73799,                0.54025,                 2.0283,                 2.0671,                 2.5941,              0.0055945,              0.0055945,              0.0055945
                     91,                 2.1461,                 2.7756,                 2.7098,                0.75444,                0.65326,                0.73881,                0.54126,                 2.0261,                 2.0639,                 2.5929,               0.005545,               0.005545,               0.005545
                     92,                  2.152,                 2.7614,                 2.7123,                0.75721,                0.65136,                0.73948,                0.54218,                 2.0251,                 2.0591,                 2.5918,              0.0054955,              0.0054955,              0.0054955
                     93,                 2.1427,                 2.7389,                 2.7045,                0.75548,                0.65409,                0.74033,                0.54334,                 2.0237,                  2.054,                 2.5904,               0.005446,               0.005446,               0.005446
                     94,                 2.1475,                 2.7407,                  2.698,                0.75547,                 0.6557,                0.74091,                0.54384,                 2.0223,                 2.0505,                 2.5884,              0.0053965,              0.0053965,              0.0053965
                     95,                 2.1357,                 2.7291,                  2.697,                0.75554,                 0.6553,                0.74182,                0.54429,                   2.02,                 2.0471,                 2.5858,               0.005347,               0.005347,               0.005347
                     96,                 2.1406,                 2.7374,                 2.6995,                0.75468,                0.65643,                0.74218,                0.54488,                 2.0189,                 2.0425,                 2.5846,              0.0052975,              0.0052975,              0.0052975
                     97,                  2.126,                 2.7049,                 2.6876,                0.75544,                0.65605,                0.74238,                0.54503,                 2.0183,                 2.0381,                 2.5838,               0.005248,               0.005248,               0.005248
                     98,                 2.1344,                 2.7161,                 2.6955,                0.75537,                0.65821,                0.74286,                0.54543,                 2.0165,                 2.0354,                  2.582,              0.0051985,              0.0051985,              0.0051985
                     99,                 2.1206,                 2.7104,                 2.6883,                0.75297,                0.65835,                0.74337,                0.54596,                 2.0157,                 2.0316,                 2.5816,               0.005149,               0.005149,               0.005149
                    100,                  2.123,                 2.6681,                 2.6884,                 0.7568,                0.65681,                0.74386,                 0.5467,                 2.0144,                 2.0285,                 2.5798,              0.0050995,              0.0050995,              0.0050995
                    101,                 2.1128,                 2.6612,                 2.6738,                0.75619,                0.65727,                0.74381,                0.54699,                 2.0132,                 2.0258,                 2.5784,                0.00505,                0.00505,                0.00505
                    102,                 2.1291,                 2.6692,                  2.686,                0.75515,                0.65949,                0.74377,                0.54747,                 2.0118,                 2.0217,                 2.5768,              0.0050005,              0.0050005,              0.0050005
                    103,                 2.1219,                 2.6744,                 2.6832,                0.75707,                0.65701,                0.74464,                0.54838,                  2.011,                 2.0182,                 2.5754,               0.004951,               0.004951,               0.004951
                    104,                 2.1157,                 2.6468,                 2.6849,                0.76514,                0.65437,                0.74517,                  0.549,                 2.0099,                 2.0139,                  2.574,              0.0049015,              0.0049015,              0.0049015
                    105,                 2.1151,                 2.6474,                 2.6764,                0.76197,                0.65564,                0.74542,                   0.55,                 2.0094,                 2.0105,                 2.5738,               0.004852,               0.004852,               0.004852
