                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     51,                 1.0214,                 1.2906,                  1.347,                0.74933,                0.67158,                0.75152,                0.55156,                0.97565,                0.98013,                 1.2797,               0.007525,               0.007525,               0.007525
                     52,                 1.0217,                 1.2805,                 1.3474,                0.75956,                0.66614,                0.75299,                0.55335,                0.97367,                 0.9761,                 1.2777,              0.0074755,              0.0074755,              0.0074755
                     53,                 1.0121,                 1.2742,                 1.3391,                0.76147,                0.66808,                0.75545,                0.55585,                 0.9697,                0.97044,                 1.2741,               0.007426,               0.007426,               0.007426
                     54,                 1.0136,                   1.26,                 1.3438,                0.77259,                0.66851,                0.75791,                0.55799,                0.96737,                0.96499,                 1.2729,              0.0073765,              0.0073765,              0.0073765
                     55,                 1.0104,                 1.2456,                 1.3374,                0.77039,                0.67536,                0.76075,                0.56043,                0.96513,                0.96034,                 1.2714,               0.007327,               0.007327,               0.007327
                     56,                 1.0048,                 1.2392,                 1.3307,                0.77203,                0.67689,                0.76365,                0.56335,                0.96212,                0.95462,                 1.2687,              0.0072775,              0.0072775,              0.0072775
                     57,                 1.0033,                 1.2386,                   1.33,                0.77559,                0.67677,                0.76519,                0.56479,                0.96032,                0.94957,                 1.2667,               0.007228,               0.007228,               0.007228
                     58,                 1.0023,                 1.2285,                  1.328,                 0.7742,                0.68025,                0.76615,                  0.566,                0.95878,                0.94655,                  1.265,              0.0071785,              0.0071785,              0.0071785
                     59,                 1.0001,                 1.2208,                 1.3248,                0.77136,                0.68351,                0.76765,                0.56756,                0.95737,                0.94264,                 1.2631,               0.007129,               0.007129,               0.007129
                     60,                0.99223,                 1.2127,                 1.3224,                0.76798,                0.68776,                0.76891,                0.56852,                0.95617,                0.94002,                 1.2616,              0.0070795,              0.0070795,              0.0070795
                     61,                0.99627,                 1.2048,                 1.3204,                0.76524,                0.69187,                0.77012,                0.56903,                0.95594,                0.93756,                 1.2609,                0.00703,                0.00703,                0.00703
                     62,                0.98423,                 1.1944,                  1.316,                0.76264,                0.69663,                0.77111,                 0.5705,                 0.9556,                0.93455,                 1.2607,              0.0069805,              0.0069805,              0.0069805
                     63,                 0.9929,                 1.1958,                 1.3167,                0.76286,                0.69929,                0.77185,                0.57136,                0.95511,                0.93177,                 1.2599,               0.006931,               0.006931,               0.006931
                     64,                0.97913,                 1.1819,                 1.3093,                0.76689,                0.69793,                0.77282,                0.57247,                0.95353,                0.92893,                 1.2582,              0.0068815,              0.0068815,              0.0068815
                     65,                0.97346,                 1.1683,                 1.3066,                0.76653,                  0.698,                0.77388,                0.57335,                0.95259,                0.92663,                 1.2574,               0.006832,               0.006832,               0.006832
                     66,                 0.9729,                 1.1689,                 1.3057,                0.76926,                0.69639,                 0.7753,                0.57477,                0.95163,                0.92371,                 1.2566,              0.0067825,              0.0067825,              0.0067825
                     67,                0.96706,                 1.1586,                  1.301,                0.77034,                0.69662,                0.77624,                 0.5759,                0.95089,                0.92052,                 1.2554,               0.006733,               0.006733,               0.006733
                     68,                0.97209,                 1.1535,                 1.3015,                0.77205,                 0.6983,                0.77759,                0.57654,                0.94965,                0.91814,                 1.2543,              0.0066835,              0.0066835,              0.0066835
                     69,                0.96068,                 1.1477,                  1.296,                0.77377,                  0.698,                0.77808,                0.57723,                 0.9483,                0.91589,                 1.2529,               0.006634,               0.006634,               0.006634
                     70,                 0.9572,                 1.1452,                 1.2958,                 0.7727,                0.69976,                0.77893,                0.57843,                0.94723,                0.91344,                 1.2518,              0.0065845,              0.0065845,              0.0065845
                     71,                0.95851,                 1.1444,                 1.2915,                 0.7726,                 0.6995,                0.77907,                0.57946,                0.94672,                0.91125,                 1.2509,               0.006535,               0.006535,               0.006535
                     72,                0.95255,                 1.1338,                 1.2882,                0.77011,                0.70294,                 0.7797,                0.57996,                0.94592,                 0.9094,                   1.25,              0.0064855,              0.0064855,              0.0064855
                     73,                0.95763,                 1.1247,                 1.2895,                0.77214,                0.70324,                0.78017,                0.58084,                0.94516,                0.90709,                 1.2491,               0.006436,               0.006436,               0.006436
                     74,                0.95152,                 1.1134,                 1.2845,                0.77208,                0.70476,                0.78082,                0.58163,                0.94443,                0.90422,                 1.2483,              0.0063865,              0.0063865,              0.0063865
                     75,                0.94591,                 1.1086,                 1.2819,                0.77221,                 0.7054,                0.78094,                0.58218,                0.94364,                0.90191,                 1.2476,               0.006337,               0.006337,               0.006337
                     76,                0.94497,                  1.099,                 1.2805,                0.77076,                0.70654,                0.78122,                0.58267,                0.94292,                 0.8999,                 1.2471,              0.0062875,              0.0062875,              0.0062875
                     77,                0.94788,                 1.1045,                 1.2856,                0.77106,                0.70662,                0.78194,                0.58319,                0.94204,                0.89807,                 1.2461,               0.006238,               0.006238,               0.006238
                     78,                0.94044,                 1.0957,                 1.2804,                0.77156,                0.70616,                0.78226,                0.58369,                0.94132,                0.89639,                 1.2453,              0.0061885,              0.0061885,              0.0061885
                     79,                0.93999,                 1.0911,                  1.278,                 0.7738,                0.70479,                0.78291,                0.58419,                0.94074,                 0.8946,                 1.2446,               0.006139,               0.006139,               0.006139
                     80,                0.93099,                 1.0796,                 1.2691,                0.77166,                0.70637,                0.78342,                 0.5848,                0.93995,                 0.8925,                 1.2438,              0.0060895,              0.0060895,              0.0060895
                     81,                0.93506,                 1.0764,                 1.2733,                0.77361,                0.70712,                0.78412,                0.58572,                0.93938,                0.89059,                 1.2434,                0.00604,                0.00604,                0.00604
                     82,                0.93224,                 1.0762,                 1.2706,                0.77199,                0.70969,                0.78453,                0.58622,                 0.9389,                0.88891,                 1.2428,              0.0059905,              0.0059905,              0.0059905
                     83,                0.93207,                 1.0641,                   1.27,                0.77238,                0.70982,                0.78499,                0.58709,                0.93808,                0.88707,                 1.2418,               0.005941,               0.005941,               0.005941
                     84,                0.92889,                 1.0575,                 1.2664,                0.77284,                 0.7116,                0.78545,                0.58775,                0.93732,                0.88521,                  1.241,              0.0058915,              0.0058915,              0.0058915
                     85,                0.92225,                 1.0525,                 1.2629,                0.77328,                 0.7115,                0.78584,                0.58847,                0.93657,                0.88323,                 1.2401,               0.005842,               0.005842,               0.005842
                     86,                0.91956,                 1.0483,                 1.2631,                 0.7719,                0.71192,                0.78565,                0.58833,                0.93586,                0.88126,                 1.2394,              0.0057925,              0.0057925,              0.0057925
                     87,                0.92182,                 1.0506,                 1.2626,                0.77598,                0.70985,                0.78595,                 0.5884,                0.93511,                0.87906,                 1.2385,               0.005743,               0.005743,               0.005743
