                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     84,                  2.219,                 2.8807,                 2.7922,                0.74088,                0.63191,                0.71754,                0.51281,                  2.115,                 2.1451,                 2.6886,              0.0058915,              0.0058915,              0.0058915
                     85,                 2.2075,                 2.8695,                 2.7844,                0.74371,                0.63288,                  0.718,                 0.5136,                 2.1125,                  2.142,                 2.6865,               0.005842,               0.005842,               0.005842
                     86,                 2.2041,                 2.8725,                 2.7881,                 0.7433,                0.63561,                0.71873,                0.51437,                 2.1121,                 2.1381,                 2.6857,              0.0057925,              0.0057925,              0.0057925
                     87,                 2.2132,                 2.8702,                 2.7948,                0.73839,                0.63621,                0.71874,                0.51459,                 2.1104,                 2.1355,                 2.6836,               0.005743,               0.005743,               0.005743
                     88,                  2.207,                 2.8748,                 2.7862,                0.73774,                0.63932,                0.71941,                0.51502,                 2.1088,                 2.1327,                 2.6824,              0.0056935,              0.0056935,              0.0056935
                     89,                 2.1917,                 2.8443,                 2.7748,                0.73694,                0.64316,                0.72021,                0.51601,                 2.1091,                 2.1276,                 2.6818,               0.005644,               0.005644,               0.005644
                     90,                 2.2058,                  2.821,                 2.7722,                0.74043,                0.63911,                0.72064,                0.51654,                 2.1077,                  2.124,                 2.6807,              0.0055945,              0.0055945,              0.0055945
                     91,                 2.1868,                 2.8259,                 2.7722,                 0.7367,                0.64301,                0.72148,                0.51714,                 2.1077,                  2.118,                   2.68,               0.005545,               0.005545,               0.005545
                     92,                 2.1967,                 2.8137,                 2.7654,                0.73467,                0.64684,                0.72219,                0.51811,                 2.1058,                 2.1147,                 2.6776,              0.0054955,              0.0054955,              0.0054955
                     93,                 2.1876,                 2.8045,                 2.7592,                0.74038,                0.64596,                0.72337,                0.51906,                 2.1042,                 2.1112,                 2.6759,               0.005446,               0.005446,               0.005446
                     94,                 2.1866,                 2.8059,                 2.7596,                0.74377,                0.64415,                0.72406,                0.51945,                 2.1029,                 2.1071,                 2.6744,              0.0053965,              0.0053965,              0.0053965
                     95,                 2.1753,                 2.7925,                 2.7589,                0.74169,                 0.6463,                0.72422,                0.51985,                 2.1026,                 2.1042,                 2.6736,               0.005347,               0.005347,               0.005347
                     96,                 2.1826,                 2.7985,                  2.757,                 0.7448,                0.64635,                0.72513,                0.52052,                 2.1018,                 2.1006,                 2.6727,              0.0052975,              0.0052975,              0.0052975
                     97,                 2.1603,                 2.7535,                 2.7388,                0.74578,                0.64321,                0.72528,                0.52079,                 2.1004,                 2.0979,                 2.6715,               0.005248,               0.005248,               0.005248
                     98,                 2.1699,                 2.7624,                 2.7493,                0.74399,                0.64559,                0.72605,                0.52163,                 2.0989,                 2.0943,                 2.6699,              0.0051985,              0.0051985,              0.0051985
