                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     99,                0.96748,                 1.1679,                 1.3044,                0.76336,                0.69253,                0.77084,                0.57214,                0.96757,                0.93353,                 1.2724,               0.005149,               0.005149,               0.005149
                    100,                0.96505,                 1.1574,                 1.3034,                  0.762,                0.69399,                0.77114,                0.57261,                0.96717,                0.93191,                 1.2717,              0.0050995,              0.0050995,              0.0050995
                    101,                0.96099,                 1.1561,                 1.2986,                0.76083,                0.69422,                0.77161,                0.57326,                0.96686,                0.93015,                 1.2712,                0.00505,                0.00505,                0.00505
                    102,                0.96437,                 1.1511,                 1.3027,                0.75841,                0.69782,                0.77217,                0.57395,                0.96635,                0.92826,                 1.2704,              0.0050005,              0.0050005,              0.0050005
                    103,                0.96435,                 1.1507,                 1.3021,                0.76046,                0.69686,                0.77282,                0.57446,                0.96598,                 0.9265,                 1.2697,               0.004951,               0.004951,               0.004951
                    104,                 0.9609,                 1.1464,                  1.301,                0.76371,                0.69631,                0.77317,                0.57484,                0.96558,                0.92487,                  1.269,              0.0049015,              0.0049015,              0.0049015
                    105,                0.96144,                 1.1406,                 1.2992,                0.76412,                0.69647,                0.77409,                0.57534,                0.96519,                0.92347,                 1.2683,               0.004852,               0.004852,               0.004852
                    106,                0.95643,                 1.1403,                 1.2946,                0.76946,                0.69499,                0.77475,                0.57601,                0.96512,                0.92203,                 1.2679,              0.0048025,              0.0048025,              0.0048025
                    107,                0.95589,                 1.1389,                 1.2954,                 0.7722,                0.69438,                0.77515,                0.57654,                0.96488,                0.92024,                 1.2675,               0.004753,               0.004753,               0.004753
                    108,                0.95739,                 1.1353,                 1.2965,                0.76663,                0.69825,                0.77588,                0.57686,                0.96449,                0.91844,                 1.2669,              0.0047035,              0.0047035,              0.0047035
                    109,                0.95123,                 1.1247,                 1.2911,                0.77003,                0.69678,                0.77612,                0.57729,                0.96434,                0.91678,                 1.2664,               0.004654,               0.004654,               0.004654
                    110,                0.94764,                 1.1146,                 1.2899,                0.77085,                0.69641,                0.77657,                0.57762,                0.96373,                0.91506,                 1.2656,              0.0046045,              0.0046045,              0.0046045
                    111,                0.95128,                 1.1277,                 1.2914,                0.77213,                0.69582,                0.77717,                  0.578,                0.96373,                0.91343,                 1.2652,               0.004555,               0.004555,               0.004555
                    112,                 0.9477,                 1.1178,                 1.2891,                0.76816,                0.69756,                0.77749,                0.57834,                0.96323,                0.91183,                 1.2647,              0.0045055,              0.0045055,              0.0045055
                    113,                0.94571,                 1.1164,                 1.2872,                0.76826,                 0.7001,                0.77788,                0.57919,                0.96281,                 0.9105,                 1.2643,               0.004456,               0.004456,               0.004456
                    114,                0.94092,                 1.1071,                 1.2842,                 0.7682,                0.70114,                0.77843,                0.57961,                0.96242,                0.90907,                 1.2637,              0.0044065,              0.0044065,              0.0044065
                    115,                0.94535,                 1.1082,                 1.2836,                0.77243,                0.70017,                0.77897,                0.58015,                0.96216,                0.90792,                 1.2632,               0.004357,               0.004357,               0.004357
                    116,                0.94271,                 1.1048,                 1.2833,                0.77763,                0.69797,                0.77956,                0.58059,                0.96164,                0.90663,                 1.2626,              0.0043075,              0.0043075,              0.0043075
                    117,                0.93515,                 1.0998,                 1.2783,                0.76871,                0.70358,                0.78016,                 0.5812,                0.96138,                0.90546,                 1.2619,               0.004258,               0.004258,               0.004258
                    118,                0.93846,                 1.0959,                 1.2795,                0.76877,                0.70387,                0.78052,                0.58153,                  0.961,                0.90406,                 1.2614,              0.0042085,              0.0042085,              0.0042085
                    119,                0.93629,                 1.0914,                 1.2766,                0.77212,                0.70199,                0.78086,                0.58211,                0.96055,                0.90271,                 1.2608,               0.004159,               0.004159,               0.004159
                    120,                0.93156,                 1.0843,                 1.2738,                0.77267,                0.70194,                0.78164,                0.58256,                0.96007,                0.90145,                 1.2602,              0.0041095,              0.0041095,              0.0041095
                    121,                0.93365,                 1.0843,                 1.2763,                0.77031,                0.70479,                0.78184,                0.58294,                0.95972,                0.90026,                 1.2596,                0.00406,                0.00406,                0.00406
                    122,                 0.9291,                 1.0792,                 1.2751,                0.77133,                0.70447,                0.78228,                0.58351,                 0.9592,                 0.8992,                 1.2589,              0.0040105,              0.0040105,              0.0040105
                    123,                0.93071,                 1.0838,                 1.2758,                0.76849,                0.70774,                0.78277,                0.58414,                0.95885,                0.89778,                 1.2582,               0.003961,               0.003961,               0.003961
                    124,                0.92405,                 1.0705,                 1.2693,                0.76832,                0.70788,                0.78307,                0.58452,                0.95863,                0.89673,                 1.2579,              0.0039115,              0.0039115,              0.0039115
                    125,                0.92432,                 1.0666,                 1.2674,                0.76953,                0.70655,                0.78341,                 0.5851,                0.95835,                0.89583,                 1.2573,               0.003862,               0.003862,               0.003862
                    126,                0.92458,                 1.0691,                 1.2691,                0.77342,                0.70434,                0.78362,                0.58547,                0.95806,                 0.8948,                 1.2567,              0.0038125,              0.0038125,              0.0038125
                    127,                 0.9236,                 1.0599,                  1.265,                0.77383,                 0.7047,                 0.7839,                 0.5861,                0.95772,                0.89411,                 1.2561,               0.003763,               0.003763,               0.003763
                    128,                0.91617,                  1.049,                  1.261,                 0.7725,                0.70654,                0.78404,                0.58649,                0.95747,                0.89283,                 1.2556,              0.0037135,              0.0037135,              0.0037135
                    129,                0.92407,                 1.0643,                 1.2662,                0.77127,                0.70852,                0.78444,                0.58672,                0.95722,                0.89193,                 1.2552,               0.003664,               0.003664,               0.003664
                    130,                0.91999,                 1.0571,                 1.2614,                0.77553,                0.70575,                0.78448,                0.58715,                 0.9571,                0.89096,                 1.2547,              0.0036145,              0.0036145,              0.0036145
                    131,                0.91692,                 1.0498,                 1.2612,                0.77718,                0.70437,                0.78448,                0.58776,                0.95662,                 0.8898,                 1.2541,               0.003565,               0.003565,               0.003565
                    132,                0.91346,                 1.0468,                 1.2612,                0.77599,                0.70654,                0.78476,                0.58804,                 0.9565,                0.88892,                 1.2536,              0.0035155,              0.0035155,              0.0035155
                    133,                0.91348,                 1.0392,                 1.2573,                0.77375,                0.70814,                 0.7851,                0.58834,                0.95616,                0.88786,                 1.2531,               0.003466,               0.003466,               0.003466
                    134,                0.91282,                 1.0342,                  1.257,                0.77283,                0.70908,                0.78546,                0.58861,                0.95594,                0.88715,                 1.2525,              0.0034165,              0.0034165,              0.0034165
                    135,                0.90766,                 1.0303,                 1.2553,                0.77504,                0.70701,                0.78559,                0.58897,                0.95556,                0.88661,                 1.2519,               0.003367,               0.003367,               0.003367
                    136,                0.90898,                 1.0296,                 1.2561,                0.77638,                0.70599,                 0.7858,                0.58879,                0.95533,                0.88605,                 1.2516,              0.0033175,              0.0033175,              0.0033175
                    137,                0.90674,                 1.0267,                 1.2513,                0.77715,                0.70606,                0.78618,                0.58921,                0.95503,                0.88521,                 1.2511,               0.003268,               0.003268,               0.003268
                    138,                0.90147,                 1.0178,                 1.2491,                0.78021,                0.70485,                0.78665,                0.58941,                0.95467,                0.88438,                 1.2505,              0.0032185,              0.0032185,              0.0032185
                    139,                0.90325,                   1.02,                 1.2489,                0.77976,                0.70468,                0.78698,                0.59006,                0.95444,                0.88353,                 1.2501,               0.003169,               0.003169,               0.003169
                    140,                0.89964,                 1.0121,                 1.2438,                0.78212,                0.70425,                0.78736,                0.59046,                0.95431,                0.88273,                 1.2497,              0.0031195,              0.0031195,              0.0031195
                    141,                0.89425,                 1.0129,                 1.2432,                0.78502,                0.70163,                0.78779,                0.59094,                0.95415,                0.88203,                 1.2494,                0.00307,                0.00307,                0.00307
                    142,                0.90312,                 1.0129,                 1.2484,                0.78412,                 0.7026,                0.78787,                0.59106,                0.95404,                0.88146,                 1.2489,              0.0030205,              0.0030205,              0.0030205
